event_id,lat,lon,dt,frp,event_n
2021-06-10_17,36.87909,7.75268,2021-06-10 11:53:00+00:00,20.32,4
2021-06-10_18,41.52075,15.36311,2021-06-10 11:03:00+00:00,10.25,3
2021-06-10_19,41.42683,15.93645,2021-06-10 11:03:00+00:00,5.34,5
2021-06-10_2,60.98873,28.04324,2021-06-10 08:38:00+00:00,65.51,7
2021-06-10_20,43.84489,4.83917,2021-06-10 11:55:00+00:00,7.28,2
2021-06-10_21,36.42805,4.31848,2021-06-10 12:42:00+00:00,10.16,6
2021-06-10_22,65.15496,27.55206,2021-06-10 07:49:00+00:00,24.4,11
2021-06-10_23,37.299,42.30171,2021-06-10 09:20:00+00:00,11.96,3
2021-06-10_24,36.98103,40.10122,2021-06-10 09:20:00+00:00,9.7,2
2021-06-10_25,36.79108,38.70385,2021-06-10 09:20:00+00:00,11.57,2
2021-06-10_26,36.78188,37.28011,2021-06-10 09:20:00+00:00,8.28,2
2021-06-10_27,37.74844,38.5727,2021-06-10 09:21:00+00:00,6.93,5
2021-06-10_28,39.59882,47.23691,2021-06-10 09:21:00+00:00,6.75,4
2021-06-10_29,35.75965,36.73711,2021-06-10 11:00:00+00:00,6.73,2
2021-06-10_3,65.28236,28.56533,2021-06-10 07:49:00+00:00,5.63,6
2021-06-10_30,37.15394,39.19809,2021-06-10 11:01:00+00:00,13.58,2
2021-06-10_31,36.77453,39.44271,2021-06-10 11:01:00+00:00,10.08,3
2021-06-10_32,36.94773,40.06059,2021-06-10 11:01:00+00:00,5.3,2
2021-06-10_33,36.92418,15.13956,2021-06-10 11:02:00+00:00,8.09,2
2021-06-10_34,38.10431,13.51074,2021-06-10 11:02:00+00:00,5.15,2
2021-06-10_35,40.46762,17.99927,2021-06-10 11:03:00+00:00,10.44,2
2021-06-10_36,40.49245,18.0173,2021-06-10 11:03:00+00:00,7.18,2
2021-06-10_37,37.74861,-4.20433,2021-06-10 12:43:00+00:00,13.96,2
2021-06-10_38,41.76902,12.48498,2021-06-10 12:44:00+00:00,8.59,2
2021-06-10_39,44.52221,14.47565,2021-06-10 12:44:00+00:00,24.76,2
2021-06-10_4,36.93795,43.27325,2021-06-10 09:20:00+00:00,5.23,5
2021-06-10_40,40.20493,-5.78356,2021-06-10 14:25:00+00:00,20.22,2
2021-06-10_5,36.94625,43.24061,2021-06-10 09:20:00+00:00,6.83,7
2021-06-10_6,37.06731,43.96455,2021-06-10 09:20:00+00:00,5.48,3
2021-06-10_7,37.13335,44.05951,2021-06-10 09:20:00+00:00,6.11,2
2021-06-10_8,37.15084,44.13111,2021-06-10 09:20:00+00:00,11.6,2
2021-06-10_9,37.14429,44.06075,2021-06-10 09:20:00+00:00,11.81,3
2021-06-11_0,69.54401,31.38955,2021-06-11 05:03:00+00:00,7.93,18
2021-06-11_1,69.54369,31.44588,2021-06-11 08:21:00+00:00,7.92,2
2021-06-11_10,37.35532,35.59088,2021-06-11 09:53:00+00:00,7.99,2
2021-06-11_11,39.63885,47.26335,2021-06-11 09:53:00+00:00,10.56,9
2021-06-11_12,38.57719,40.30022,2021-06-11 09:02:00+00:00,8.3,2
2021-06-11_13,44.77937,39.2553,2021-06-11 09:04:00+00:00,7.93,2
2021-06-11_14,60.51546,25.83602,2021-06-11 09:59:00+00:00,5.39,2
2021-06-11_15,66.68005,30.61264,2021-06-11 09:10:00+00:00,27.31,14
2021-06-11_16,63.61719,16.95936,2021-06-11 10:01:00+00:00,8.48,2
2021-06-11_17,66.51306,28.20049,2021-06-11 09:10:00+00:00,5.73,7
2021-06-11_18,67.41447,32.51924,2021-06-11 09:10:00+00:00,6.66,2
2021-06-11_19,66.56718,22.90539,2021-06-11 10:01:00+00:00,8.11,10
2021-06-11_2,37.29277,43.67762,2021-06-11 09:01:00+00:00,5.93,8
2021-06-11_20,36.28475,36.45256,2021-06-11 10:42:00+00:00,14.64,3
2021-06-11_21,36.77418,36.63889,2021-06-11 11:33:00+00:00,20.91,3
2021-06-11_22,37.24069,35.67552,2021-06-11 11:33:00+00:00,8.32,2
2021-06-11_23,37.47144,14.83379,2021-06-11 11:34:00+00:00,5.22,2
2021-06-11_24,44.06722,15.46042,2021-06-11 10:45:00+00:00,6.76,4
2021-06-11_25,52.41685,27.30709,2021-06-11 11:37:00+00:00,14.37,4
2021-06-11_26,51.42682,6.04696,2021-06-11 11:38:00+00:00,12.69,2
2021-06-11_27,66.61857,28.42856,2021-06-11 10:50:00+00:00,5.18,2
2021-06-11_28,67.52947,31.62259,2021-06-11 11:42:00+00:00,6.63,2
2021-06-11_29,36.4646,4.99898,2021-06-11 13:14:00+00:00,11.09,5
2021-06-11_3,36.09461,37.49755,2021-06-11 09:52:00+00:00,9.09,2
2021-06-11_30,39.45435,9.01654,2021-06-11 13:15:00+00:00,6.92,2
2021-06-11_31,37.16785,43.89106,2021-06-11 09:01:00+00:00,5.13,4
2021-06-11_32,52.6423,39.14146,2021-06-11 09:06:00+00:00,9.52,2
2021-06-11_33,36.13751,43.55416,2021-06-11 10:41:00+00:00,13.34,3
2021-06-11_34,36.94986,44.6899,2021-06-11 10:42:00+00:00,7.56,3
2021-06-11_35,37.19613,43.98733,2021-06-11 10:42:00+00:00,11.34,3
2021-06-11_36,36.91564,40.18951,2021-06-11 10:42:00+00:00,22.54,2
2021-06-11_37,37.30896,42.30143,2021-06-11 10:42:00+00:00,19.63,2
2021-06-11_38,36.95288,36.64117,2021-06-11 10:42:00+00:00,7.02,2
2021-06-11_39,38.11634,40.98817,2021-06-11 10:42:00+00:00,24.85,2
2021-06-11_4,36.72706,39.38422,2021-06-11 09:52:00+00:00,8.06,5
2021-06-11_40,39.36691,46.89706,2021-06-11 10:42:00+00:00,11.53,2
2021-06-11_41,38.89558,27.07779,2021-06-11 10:43:00+00:00,8.61,2
2021-06-11_42,36.60376,3.58907,2021-06-11 12:24:00+00:00,5.91,2
2021-06-11_43,38.79728,-6.73864,2021-06-11 12:25:00+00:00,10.61,5
2021-06-11_44,37.95379,-7.75425,2021-06-11 14:05:00+00:00,35.57,2
2021-06-11_45,40.79014,-7.02299,2021-06-11 14:06:00+00:00,26.03,3
2021-06-11_5,37.29316,35.59628,2021-06-11 09:52:00+00:00,9.66,4
2021-06-11_6,39.17021,46.73045,2021-06-11 09:02:00+00:00,5.22,61
2021-06-11_7,37.20431,36.31377,2021-06-11 09:52:00+00:00,28.99,2
2021-06-11_8,37.04403,36.63572,2021-06-11 09:52:00+00:00,24.0,8
2021-06-11_9,37.17595,43.95549,2021-06-11 09:52:00+00:00,9.35,2
2021-06-12_0,69.53654,31.40221,2021-06-12 06:23:00+00:00,6.15,16
2021-06-12_1,66.62198,28.42401,2021-06-12 08:02:00+00:00,8.87,23
2021-06-12_10,36.94569,43.26803,2021-06-12 09:33:00+00:00,7.92,2
2021-06-12_11,37.29952,35.87201,2021-06-12 09:34:00+00:00,20.9,2
2021-06-12_12,37.3009,37.16307,2021-06-12 09:34:00+00:00,8.82,5
2021-06-12_13,39.15074,46.66288,2021-06-12 09:34:00+00:00,5.84,2
2021-06-12_14,39.14649,46.73915,2021-06-12 09:34:00+00:00,12.29,2
2021-06-12_15,39.1376,46.73127,2021-06-12 09:34:00+00:00,15.01,7
2021-06-12_16,65.1538,27.54871,2021-06-12 08:51:00+00:00,12.03,8
2021-06-12_17,68.50198,28.70641,2021-06-12 09:42:00+00:00,12.7,5
2021-06-12_18,36.91911,40.12933,2021-06-12 11:14:00+00:00,6.17,3
2021-06-12_19,37.35958,36.8802,2021-06-12 11:14:00+00:00,11.8,3
2021-06-12_2,66.52246,28.1913,2021-06-12 08:02:00+00:00,5.99,5
2021-06-12_20,37.35419,37.07108,2021-06-12 11:14:00+00:00,6.62,4
2021-06-12_21,37.13598,35.79441,2021-06-12 11:14:00+00:00,8.32,2
2021-06-12_22,37.11132,37.41361,2021-06-12 11:14:00+00:00,9.26,2
2021-06-12_23,37.17091,40.91852,2021-06-12 11:14:00+00:00,10.51,2
2021-06-12_24,37.09617,38.99197,2021-06-12 11:14:00+00:00,37.17,2
2021-06-12_25,37.05248,39.08674,2021-06-12 11:14:00+00:00,17.87,3
2021-06-12_26,37.07358,39.82283,2021-06-12 11:14:00+00:00,17.62,4
2021-06-12_27,38.0645,40.84124,2021-06-12 11:14:00+00:00,7.22,2
2021-06-12_28,36.7094,38.91794,2021-06-12 11:14:00+00:00,22.67,6
2021-06-12_29,36.72473,39.11853,2021-06-12 11:14:00+00:00,6.15,3
2021-06-12_3,69.25621,31.77433,2021-06-12 07:12:00+00:00,10.24,14
2021-06-12_30,36.86286,39.46365,2021-06-12 11:14:00+00:00,10.76,2
2021-06-12_31,36.83424,38.72842,2021-06-12 11:14:00+00:00,5.46,3
2021-06-12_32,40.59976,17.74366,2021-06-12 11:16:00+00:00,7.63,3
2021-06-12_33,54.57762,33.14588,2021-06-12 10:28:00+00:00,16.73,5
2021-06-12_34,62.71414,27.21934,2021-06-12 10:30:00+00:00,6.61,5
2021-06-12_35,69.54172,31.43951,2021-06-12 10:32:00+00:00,7.06,4
2021-06-12_36,36.3988,5.96757,2021-06-12 12:55:00+00:00,16.65,4
2021-06-12_37,37.55556,14.53744,2021-06-12 12:56:00+00:00,38.79,2
2021-06-12_38,36.62483,4.38531,2021-06-12 12:05:00+00:00,13.79,3
2021-06-12_39,42.61292,-7.17635,2021-06-12 12:07:00+00:00,15.27,5
2021-06-12_4,69.44203,31.51722,2021-06-12 08:02:00+00:00,7.49,6
2021-06-12_40,68.55624,28.67801,2021-06-12 00:35:00+00:00,5.45,3
2021-06-12_41,65.95196,27.80564,2021-06-12 08:51:00+00:00,7.55,2
2021-06-12_42,37.14834,43.90668,2021-06-12 10:23:00+00:00,7.15,2
2021-06-12_43,36.82054,39.89968,2021-06-12 10:23:00+00:00,56.88,3
2021-06-12_44,39.14159,46.66318,2021-06-12 10:23:00+00:00,9.37,2
2021-06-12_45,42.55528,41.869,2021-06-12 10:24:00+00:00,5.96,2
2021-06-12_46,48.67041,29.52094,2021-06-12 10:27:00+00:00,23.82,2
2021-06-12_47,38.12671,21.64598,2021-06-12 12:04:00+00:00,9.55,2
2021-06-12_48,37.55587,14.85228,2021-06-12 12:05:00+00:00,5.82,2
2021-06-12_49,45.49395,11.44574,2021-06-12 12:07:00+00:00,11.1,2
2021-06-12_5,36.794,38.9496,2021-06-12 09:33:00+00:00,7.19,3
2021-06-12_50,36.25854,2.23881,2021-06-12 13:45:00+00:00,11.06,3
2021-06-12_51,36.80788,4.09068,2021-06-12 13:45:00+00:00,8.59,2
2021-06-12_6,36.94159,39.48116,2021-06-12 09:33:00+00:00,17.53,3
2021-06-12_7,36.88036,38.56474,2021-06-12 09:33:00+00:00,8.38,2
2021-06-12_8,36.98381,39.08607,2021-06-12 09:33:00+00:00,16.1,5
2021-06-12_9,36.88301,38.84033,2021-06-12 09:33:00+00:00,6.62,2
2021-06-13_0,68.88051,29.32294,2021-06-13 00:16:00+00:00,5.83,2
2021-06-13_1,35.85413,39.26441,2021-06-13 09:15:00+00:00,10.13,3
2021-06-13_10,36.83123,38.84849,2021-06-13 09:15:00+00:00,15.21,2
2021-06-13_11,37.30962,40.09482,2021-06-13 09:15:00+00:00,8.15,3
2021-06-13_12,37.04785,38.93806,2021-06-13 09:15:00+00:00,9.05,2
2021-06-13_13,39.13643,46.63142,2021-06-13 09:15:00+00:00,13.69,5
2021-06-13_14,39.16858,46.64814,2021-06-13 09:15:00+00:00,6.49,13
2021-06-13_15,37.07288,38.8942,2021-06-13 09:15:00+00:00,9.67,2
2021-06-13_16,39.40091,46.99457,2021-06-13 09:15:00+00:00,8.35,13
2021-06-13_17,39.56773,47.19711,2021-06-13 09:15:00+00:00,10.1,7
2021-06-13_18,39.62137,47.19385,2021-06-13 09:15:00+00:00,8.84,13
2021-06-13_19,39.72007,47.53875,2021-06-13 09:15:00+00:00,37.06,2
2021-06-13_2,37.08416,41.3434,2021-06-13 09:15:00+00:00,8.2,2
2021-06-13_20,38.36215,38.40362,2021-06-13 09:15:00+00:00,6.93,2
2021-06-13_21,36.24254,36.46541,2021-06-13 10:04:00+00:00,6.35,3
2021-06-13_22,36.75541,39.08398,2021-06-13 10:55:00+00:00,7.27,2
2021-06-13_23,36.85108,38.63243,2021-06-13 10:55:00+00:00,15.12,2
2021-06-13_24,36.91519,38.8488,2021-06-13 10:55:00+00:00,5.17,3
2021-06-13_25,37.22163,42.44866,2021-06-13 10:55:00+00:00,22.5,2
2021-06-13_26,37.13702,40.53138,2021-06-13 10:55:00+00:00,14.29,3
2021-06-13_27,37.13632,39.15884,2021-06-13 10:55:00+00:00,5.71,3
2021-06-13_28,36.53462,33.26307,2021-06-13 10:55:00+00:00,6.44,2
2021-06-13_29,40.36633,18.03675,2021-06-13 10:57:00+00:00,7.54,3
2021-06-13_3,36.71881,39.33538,2021-06-13 09:15:00+00:00,10.81,4
2021-06-13_30,40.39006,18.08596,2021-06-13 10:57:00+00:00,16.93,3
2021-06-13_31,41.83902,14.99385,2021-06-13 10:57:00+00:00,5.58,3
2021-06-13_32,41.244,15.7876,2021-06-13 10:57:00+00:00,5.87,5
2021-06-13_33,48.25773,16.54048,2021-06-13 10:59:00+00:00,10.99,2
2021-06-13_34,47.71006,16.89724,2021-06-13 10:59:00+00:00,6.79,2
2021-06-13_35,36.90152,15.07864,2021-06-13 12:36:00+00:00,22.87,3
2021-06-13_36,37.95439,12.54656,2021-06-13 12:37:00+00:00,11.57,2
2021-06-13_37,37.98012,12.59039,2021-06-13 12:37:00+00:00,6.17,2
2021-06-13_38,40.02899,18.07422,2021-06-13 12:37:00+00:00,6.33,2
2021-06-13_39,41.57568,15.48916,2021-06-13 11:47:00+00:00,21.08,7
2021-06-13_4,36.79982,39.44499,2021-06-13 09:15:00+00:00,5.47,2
2021-06-13_40,41.26508,15.87109,2021-06-13 12:38:00+00:00,13.5,3
2021-06-13_41,44.85479,11.59287,2021-06-13 11:48:00+00:00,5.21,2
2021-06-13_42,48.31586,4.0359,2021-06-13 12:40:00+00:00,6.84,2
2021-06-13_43,50.97766,3.69248,2021-06-13 12:41:00+00:00,7.18,2
2021-06-13_44,55.9076,-3.87344,2021-06-13 11:52:00+00:00,13.69,5
2021-06-13_45,37.93344,-3.23268,2021-06-13 14:18:00+00:00,6.48,2
2021-06-13_46,40.15327,-3.99433,2021-06-13 14:19:00+00:00,18.15,3
2021-06-13_47,68.51408,28.70901,2021-06-13 00:16:00+00:00,11.78,2
2021-06-13_48,39.38815,46.99981,2021-06-13 10:04:00+00:00,16.76,3
2021-06-13_49,37.82475,27.49986,2021-06-13 11:45:00+00:00,6.65,2
2021-06-13_5,36.78915,39.17268,2021-06-13 09:15:00+00:00,12.5,3
2021-06-13_50,40.62405,17.0527,2021-06-13 11:46:00+00:00,165.65,2
2021-06-13_51,41.04533,16.85624,2021-06-13 11:47:00+00:00,10.36,2
2021-06-13_52,49.47783,0.55487,2021-06-13 11:50:00+00:00,11.72,2
2021-06-13_53,36.36368,1.63717,2021-06-13 13:26:00+00:00,7.58,2
2021-06-13_6,36.76351,39.08992,2021-06-13 09:15:00+00:00,6.87,2
2021-06-13_7,36.95747,39.58933,2021-06-13 09:15:00+00:00,5.32,2
2021-06-13_8,37.19236,40.19793,2021-06-13 09:15:00+00:00,8.03,4
2021-06-13_9,37.10632,39.79409,2021-06-13 09:15:00+00:00,6.1,2
2021-06-14_0,39.77763,47.17347,2021-06-14 08:56:00+00:00,14.77,3
2021-06-14_1,36.01345,43.70271,2021-06-14 08:56:00+00:00,6.76,2
2021-06-14_10,40.07389,18.47,2021-06-14 10:38:00+00:00,9.14,11
2021-06-14_11,40.08341,18.46513,2021-06-14 10:38:00+00:00,10.03,2
2021-06-14_12,40.45546,18.16887,2021-06-14 10:38:00+00:00,13.78,3
2021-06-14_13,40.99269,16.57117,2021-06-14 10:39:00+00:00,7.67,2
2021-06-14_14,41.63781,15.45911,2021-06-14 10:39:00+00:00,20.1,3
2021-06-14_15,49.11946,8.20342,2021-06-14 10:41:00+00:00,7.11,2
2021-06-14_16,39.33362,17.10384,2021-06-14 12:18:00+00:00,11.3,2
2021-06-14_17,37.78697,12.72114,2021-06-14 12:18:00+00:00,8.91,2
2021-06-14_18,40.37638,18.22917,2021-06-14 12:18:00+00:00,17.96,2
2021-06-14_19,40.34001,17.9911,2021-06-14 12:18:00+00:00,5.44,2
2021-06-14_2,39.42926,46.98814,2021-06-14 08:56:00+00:00,5.81,5
2021-06-14_20,40.29776,17.85954,2021-06-14 12:18:00+00:00,15.66,4
2021-06-14_21,37.10934,15.22391,2021-06-14 11:27:00+00:00,7.94,2
2021-06-14_22,39.93413,18.10563,2021-06-14 11:27:00+00:00,5.81,3
2021-06-14_23,37.16581,14.63683,2021-06-14 12:18:00+00:00,14.83,2
2021-06-14_24,41.48591,19.77912,2021-06-14 11:28:00+00:00,7.2,2
2021-06-14_25,42.99191,18.90163,2021-06-14 12:19:00+00:00,5.99,2
2021-06-14_26,36.79168,39.51292,2021-06-14 09:45:00+00:00,13.75,2
2021-06-14_27,36.8677,39.15,2021-06-14 09:45:00+00:00,11.13,2
2021-06-14_28,36.99939,39.03951,2021-06-14 09:45:00+00:00,5.47,2
2021-06-14_29,36.63621,37.44017,2021-06-14 09:45:00+00:00,28.85,2
2021-06-14_3,39.27582,46.69639,2021-06-14 08:56:00+00:00,5.83,2
2021-06-14_30,39.73699,47.1462,2021-06-14 09:46:00+00:00,7.93,2
2021-06-14_31,53.5901,43.68062,2021-06-14 09:50:00+00:00,5.7,4
2021-06-14_32,36.81828,38.96116,2021-06-14 11:26:00+00:00,5.48,2
2021-06-14_33,36.80111,39.16747,2021-06-14 11:26:00+00:00,11.62,2
2021-06-14_34,36.70012,39.30753,2021-06-14 11:26:00+00:00,10.9,4
2021-06-14_35,36.93036,35.79403,2021-06-14 11:26:00+00:00,30.03,2
2021-06-14_36,45.51117,10.22265,2021-06-14 11:29:00+00:00,6.27,2
2021-06-14_4,36.61817,43.51453,2021-06-14 08:56:00+00:00,10.49,2
2021-06-14_5,51.90485,35.66684,2021-06-14 09:00:00+00:00,6.35,3
2021-06-14_6,37.24797,43.17345,2021-06-14 10:36:00+00:00,10.77,3
2021-06-14_7,39.41895,46.67432,2021-06-14 09:46:00+00:00,21.39,9
2021-06-14_8,39.65119,48.00716,2021-06-14 10:37:00+00:00,5.79,3
2021-06-14_9,39.30711,46.64743,2021-06-14 10:37:00+00:00,7.48,11
2021-06-15_0,39.445,46.97547,2021-06-15 08:38:00+00:00,12.1,5
2021-06-15_1,39.14825,46.74747,2021-06-15 08:38:00+00:00,10.04,2
2021-06-15_10,46.83085,41.60951,2021-06-15 10:20:00+00:00,5.24,2
2021-06-15_11,52.63805,33.66333,2021-06-15 09:31:00+00:00,8.09,3
2021-06-15_12,54.45983,30.29649,2021-06-15 10:22:00+00:00,5.53,2
2021-06-15_13,55.58705,37.36667,2021-06-15 10:22:00+00:00,16.55,4
2021-06-15_14,56.42639,44.24072,2021-06-15 09:32:00+00:00,6.82,2
2021-06-15_15,37.44283,13.99496,2021-06-15 11:59:00+00:00,13.66,3
2021-06-15_16,37.67032,14.7465,2021-06-15 11:08:00+00:00,5.94,2
2021-06-15_17,52.96773,7.07839,2021-06-15 12:03:00+00:00,16.07,8
2021-06-15_18,36.00994,43.69931,2021-06-15 09:26:00+00:00,8.9,2
2021-06-15_19,36.57464,43.55452,2021-06-15 09:26:00+00:00,51.42,2
2021-06-15_2,46.76694,48.33985,2021-06-15 08:39:00+00:00,5.39,2
2021-06-15_20,37.15623,42.38704,2021-06-15 09:27:00+00:00,8.52,5
2021-06-15_21,37.23532,42.11364,2021-06-15 09:27:00+00:00,11.85,3
2021-06-15_22,36.81283,39.88615,2021-06-15 09:27:00+00:00,14.76,5
2021-06-15_23,36.74148,38.77921,2021-06-15 09:27:00+00:00,16.77,3
2021-06-15_24,36.95965,39.13265,2021-06-15 09:27:00+00:00,8.37,2
2021-06-15_25,37.16455,39.85504,2021-06-15 09:27:00+00:00,14.53,5
2021-06-15_26,37.07858,38.98712,2021-06-15 09:27:00+00:00,10.27,2
2021-06-15_27,39.3507,46.57713,2021-06-15 09:27:00+00:00,6.89,3
2021-06-15_28,37.28307,36.32957,2021-06-15 09:27:00+00:00,12.51,2
2021-06-15_29,37.76982,38.58808,2021-06-15 11:07:00+00:00,9.57,3
2021-06-15_3,37.18294,44.2882,2021-06-15 09:26:00+00:00,5.8,5
2021-06-15_30,36.1462,37.51184,2021-06-15 11:07:00+00:00,13.98,2
2021-06-15_31,36.17683,37.52211,2021-06-15 11:07:00+00:00,5.5,3
2021-06-15_32,36.49496,37.19186,2021-06-15 11:07:00+00:00,8.2,2
2021-06-15_33,36.85431,38.62896,2021-06-15 11:07:00+00:00,7.12,2
2021-06-15_34,36.91341,39.15079,2021-06-15 11:07:00+00:00,19.71,4
2021-06-15_35,36.99176,39.17028,2021-06-15 11:07:00+00:00,6.2,2
2021-06-15_36,37.29963,37.15847,2021-06-15 11:07:00+00:00,6.8,2
2021-06-15_37,37.41887,37.01093,2021-06-15 11:07:00+00:00,26.71,2
2021-06-15_38,36.7866,28.7719,2021-06-15 11:07:00+00:00,9.43,2
2021-06-15_39,37.52089,14.82218,2021-06-15 11:08:00+00:00,7.72,2
2021-06-15_4,37.18461,43.85806,2021-06-15 09:26:00+00:00,8.95,4
2021-06-15_40,37.44954,14.12025,2021-06-15 11:08:00+00:00,10.44,4
2021-06-15_41,37.20058,15.07659,2021-06-15 11:08:00+00:00,6.06,2
2021-06-15_42,40.13247,18.23323,2021-06-15 11:09:00+00:00,6.71,3
2021-06-15_43,41.02717,13.96273,2021-06-15 11:09:00+00:00,8.43,2
2021-06-15_44,40.01998,18.29366,2021-06-15 12:49:00+00:00,12.22,3
2021-06-15_45,40.42501,17.68292,2021-06-15 12:49:00+00:00,15.72,4
2021-06-15_5,37.2084,43.79928,2021-06-15 09:26:00+00:00,5.44,4
2021-06-15_6,37.22929,43.27251,2021-06-15 10:17:00+00:00,13.78,7
2021-06-15_7,37.26814,43.33258,2021-06-15 09:26:00+00:00,10.39,5
2021-06-15_8,37.34529,43.12509,2021-06-15 09:27:00+00:00,18.75,8
2021-06-15_9,37.0742,39.09788,2021-06-15 09:27:00+00:00,9.35,5
2021-06-16_0,36.88927,39.15141,2021-06-16 09:58:00+00:00,18.5,2
2021-06-16_1,36.78722,39.17233,2021-06-16 09:58:00+00:00,16.63,5
2021-06-16_10,39.26571,46.70067,2021-06-16 09:59:00+00:00,23.72,4
2021-06-16_11,39.61013,47.98849,2021-06-16 09:59:00+00:00,8.11,2
2021-06-16_12,39.73923,47.10513,2021-06-16 09:08:00+00:00,13.53,9
2021-06-16_13,53.9411,39.95917,2021-06-16 10:03:00+00:00,6.12,2
2021-06-16_14,53.36547,45.61901,2021-06-16 09:12:00+00:00,18.51,2
2021-06-16_15,58.82787,36.55598,2021-06-16 09:14:00+00:00,12.67,2
2021-06-16_16,52.94064,16.76328,2021-06-16 10:04:00+00:00,14.11,2
2021-06-16_17,37.30942,13.51604,2021-06-16 11:40:00+00:00,8.26,2
2021-06-16_18,37.33615,14.99526,2021-06-16 11:40:00+00:00,12.51,11
2021-06-16_19,36.87943,15.1146,2021-06-16 10:49:00+00:00,14.74,5
2021-06-16_2,36.75922,39.13568,2021-06-16 09:58:00+00:00,7.78,2
2021-06-16_20,37.24577,9.98232,2021-06-16 11:40:00+00:00,70.41,3
2021-06-16_21,37.87508,15.06957,2021-06-16 10:50:00+00:00,7.09,3
2021-06-16_22,40.41127,18.11426,2021-06-16 10:50:00+00:00,6.68,2
2021-06-16_23,40.36195,18.25474,2021-06-16 10:50:00+00:00,7.22,4
2021-06-16_24,40.06802,18.26378,2021-06-16 10:50:00+00:00,11.09,14
2021-06-16_25,51.55807,4.29407,2021-06-16 11:44:00+00:00,41.0,2
2021-06-16_26,53.38354,12.26584,2021-06-16 11:44:00+00:00,6.67,5
2021-06-16_27,51.71435,15.80963,2021-06-16 10:53:00+00:00,14.15,3
2021-06-16_28,53.63913,12.37176,2021-06-16 11:45:00+00:00,6.46,2
2021-06-16_29,36.33892,5.04565,2021-06-16 13:21:00+00:00,9.43,3
2021-06-16_3,37.34594,43.09762,2021-06-16 09:58:00+00:00,70.81,4
2021-06-16_30,36.46807,4.90912,2021-06-16 13:21:00+00:00,9.06,3
2021-06-16_31,36.73488,9.14618,2021-06-16 13:21:00+00:00,12.36,2
2021-06-16_32,37.88115,-4.60965,2021-06-16 12:31:00+00:00,6.12,7
2021-06-16_33,40.37896,8.66389,2021-06-16 13:22:00+00:00,10.59,2
2021-06-16_34,37.28975,39.87764,2021-06-16 09:08:00+00:00,19.57,4
2021-06-16_35,40.28425,44.32274,2021-06-16 09:09:00+00:00,8.37,2
2021-06-16_36,41.09469,47.2992,2021-06-16 09:09:00+00:00,5.11,2
2021-06-16_37,37.13749,44.0514,2021-06-16 10:48:00+00:00,15.93,10
2021-06-16_38,36.74444,39.07788,2021-06-16 10:48:00+00:00,7.74,2
2021-06-16_39,37.13751,43.95826,2021-06-16 10:48:00+00:00,6.03,2
2021-06-16_4,37.24594,43.89321,2021-06-16 09:08:00+00:00,43.33,5
2021-06-16_40,37.01034,40.20607,2021-06-16 10:48:00+00:00,19.81,2
2021-06-16_41,36.93248,38.95083,2021-06-16 10:48:00+00:00,6.76,2
2021-06-16_42,36.9781,39.11358,2021-06-16 10:48:00+00:00,16.65,2
2021-06-16_43,37.16744,40.079,2021-06-16 10:48:00+00:00,11.55,2
2021-06-16_44,37.24012,40.69347,2021-06-16 10:48:00+00:00,26.86,2
2021-06-16_45,37.17781,39.89822,2021-06-16 10:48:00+00:00,10.33,2
2021-06-16_46,37.7301,38.27534,2021-06-16 10:48:00+00:00,17.3,2
2021-06-16_47,40.37972,47.34406,2021-06-16 10:49:00+00:00,6.6,3
2021-06-16_48,39.4282,48.45449,2021-06-16 10:49:00+00:00,9.84,2
2021-06-16_49,40.28152,47.2571,2021-06-16 10:49:00+00:00,5.85,2
2021-06-16_5,36.13995,38.90821,2021-06-16 09:58:00+00:00,7.93,2
2021-06-16_50,42.22712,20.02188,2021-06-16 10:50:00+00:00,5.41,2
2021-06-16_51,36.36338,9.21013,2021-06-16 12:30:00+00:00,8.03,10
2021-06-16_52,44.71978,-0.81094,2021-06-16 12:32:00+00:00,5.25,2
2021-06-16_53,51.98075,4.60826,2021-06-16 12:34:00+00:00,5.41,5
2021-06-16_54,52.02917,4.61561,2021-06-16 12:34:00+00:00,19.26,2
2021-06-16_55,52.00349,4.21774,2021-06-16 12:34:00+00:00,6.71,2
2021-06-16_6,36.22209,45.03308,2021-06-16 09:58:00+00:00,98.34,7
2021-06-16_7,37.09245,39.08606,2021-06-16 09:58:00+00:00,5.66,2
2021-06-16_8,37.084,36.65061,2021-06-16 09:59:00+00:00,28.43,3
2021-06-16_9,37.13757,36.74493,2021-06-16 09:59:00+00:00,7.14,2
2021-06-17_0,57.78858,43.2206,2021-06-17 08:05:00+00:00,6.34,2
2021-06-17_1,36.14068,38.93971,2021-06-17 09:40:00+00:00,10.47,2
2021-06-17_10,37.08462,39.08286,2021-06-17 09:40:00+00:00,6.83,4
2021-06-17_11,37.34999,39.69555,2021-06-17 09:40:00+00:00,5.35,2
2021-06-17_12,37.35944,39.67115,2021-06-17 09:40:00+00:00,16.07,2
2021-06-17_13,37.32184,38.96606,2021-06-17 09:40:00+00:00,12.31,2
2021-06-17_14,41.62714,46.26163,2021-06-17 09:41:00+00:00,7.03,2
2021-06-17_15,51.90757,35.68138,2021-06-17 08:54:00+00:00,7.68,4
2021-06-17_16,52.03079,34.43303,2021-06-17 09:44:00+00:00,5.36,3
