latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
45.98542,17.7347,315.69,0.39,0.44,2023-07-18,0120,N,VIIRS,n,2,289.81,1.44,N,2
45.04444,21.3006,306.7,0.59,0.53,2023-07-18,0120,N,VIIRS,n,2,292.45,1.58,N,0
45.04253,21.30775,304.6,0.59,0.53,2023-07-18,0120,N,VIIRS,n,2,292.4,1,N,0
46.3353,15.74565,306.01,0.48,0.4,2023-07-18,0120,N,VIIRS,n,2,289.8,0.94,N,0
45.04557,21.3026,307.16,0.59,0.53,2023-07-18,0120,N,VIIRS,n,2,292.15,2.36,N,0
46.35599,8.01837,300.81,0.41,0.37,2023-07-18,0121,N,VIIRS,n,2,286.46,0.54,N,0
44.74225,20.68563,302.79,0.56,0.52,2023-07-18,0121,N,VIIRS,n,2,292.55,0.83,N,0
44.92596,19.79598,313.22,0.51,0.49,2023-07-18,0121,N,VIIRS,n,2,292.98,1.68,N,0
44.59886,20.97554,310.8,0.59,0.53,2023-07-18,0121,N,VIIRS,n,2,292.63,1.94,N,2
44.59426,20.97315,304.01,0.59,0.53,2023-07-18,0121,N,VIIRS,n,2,291.96,0.9,N,2
47.17547,7.56075,328.94,0.42,0.38,2023-07-18,0121,N,VIIRS,n,2,289.89,2.6,N,2
47.17202,7.55983,304.49,0.42,0.38,2023-07-18,0121,N,VIIRS,n,2,288.27,2.6,N,2
46.22843,13.07639,306.42,0.41,0.37,2023-07-18,0121,N,VIIRS,n,2,294.48,2.37,N,2
47.14892,6.75404,310.6,0.44,0.39,2023-07-18,0121,N,VIIRS,n,2,284.41,1.41,N,0
46.46036,11.46297,301.32,0.39,0.36,2023-07-18,0121,N,VIIRS,n,2,287.78,0.4,N,0
46.06706,13.6284,310.94,0.42,0.38,2023-07-18,0121,N,VIIRS,n,2,292.22,1.07,N,2
44.07878,22.10312,303.57,0.34,0.56,2023-07-18,0121,N,VIIRS,n,2,292.88,0.6,N,0
46.17491,12.74058,304.96,0.4,0.37,2023-07-18,0121,N,VIIRS,n,2,293.12,1.27,N,2
44.55066,18.50604,307.9,0.45,0.47,2023-07-18,0121,N,VIIRS,n,2,292.01,1.22,N,2
46.36068,8.00964,306.19,0.41,0.37,2023-07-18,0121,N,VIIRS,n,2,286.8,1.86,N,0
46.35997,8.01491,301.51,0.41,0.37,2023-07-18,0121,N,VIIRS,n,2,285.73,1.86,N,0
46.35733,8.00845,331.31,0.41,0.37,2023-07-18,0121,N,VIIRS,n,2,294.06,1.86,N,0
46.35663,8.01365,321.45,0.41,0.37,2023-07-18,0121,N,VIIRS,n,2,289.66,1.86,N,0
46.35397,8.00736,324.87,0.41,0.37,2023-07-18,0121,N,VIIRS,n,2,292.73,2.78,N,0
46.3533,8.01232,331.75,0.41,0.37,2023-07-18,0121,N,VIIRS,n,2,289.55,2.78,N,0
46.35065,8.00587,319.31,0.41,0.37,2023-07-18,0121,N,VIIRS,n,2,291.11,2.78,N,0
46.34733,8.0044,308.42,0.41,0.37,2023-07-18,0121,N,VIIRS,n,2,290.09,0.9,N,0
46.34665,8.00946,300.04,0.41,0.37,2023-07-18,0121,N,VIIRS,n,2,288.32,0.9,N,0
46.34401,8.00295,304.94,0.41,0.37,2023-07-18,0121,N,VIIRS,n,2,290.36,0.9,N,0
46.34333,8.008,314.35,0.41,0.37,2023-07-18,0121,N,VIIRS,n,2,289.91,0.9,N,0
42.71603,24.16879,303.08,0.47,0.64,2023-07-18,0121,N,VIIRS,n,2,290.24,2.02,N,2
42.7144,24.17424,302.75,0.47,0.64,2023-07-18,0121,N,VIIRS,n,2,288.94,1.07,N,2
45.38189,11.94692,312.58,0.4,0.37,2023-07-18,0121,N,VIIRS,n,2,297.47,1.91,N,2
45.68343,9.46591,307.92,0.39,0.36,2023-07-18,0121,N,VIIRS,n,2,295.77,1.25,N,2
42.10592,24.99983,299.81,0.53,0.67,2023-07-18,0121,N,VIIRS,n,2,289.47,0.91,N,0
45.50854,10.24534,309,0.38,0.36,2023-07-18,0121,N,VIIRS,n,2,297.02,1.61,N,2
45.46155,10.45494,335.62,0.38,0.36,2023-07-18,0121,N,VIIRS,n,2,297.39,3.51,N,2
45.46077,10.4598,307.33,0.38,0.36,2023-07-18,0121,N,VIIRS,n,2,296.59,3.51,N,2
45.47964,10.21063,310.04,0.38,0.36,2023-07-18,0121,N,VIIRS,n,2,296.22,0.73,N,2
46.25067,3.42356,298.6,0.38,0.43,2023-07-18,0121,N,VIIRS,n,2,288.2,0.44,N,2
45.14754,9.94053,307.36,0.38,0.36,2023-07-18,0121,N,VIIRS,n,2,296.6,2,N,2
45.14426,9.93951,329.75,0.38,0.36,2023-07-18,0121,N,VIIRS,n,2,296.1,5.09,N,2
45.14351,9.94434,324.76,0.38,0.36,2023-07-18,0121,N,VIIRS,n,2,295.79,5.09,N,2
42.64185,20.89692,308.04,0.33,0.55,2023-07-18,0121,N,VIIRS,n,2,291.31,0.86,N,0
42.64297,20.89914,308.55,0.33,0.55,2023-07-18,0121,N,VIIRS,n,2,291.17,0.72,N,0
45.0737,5.87561,302.66,0.45,0.39,2023-07-18,0121,N,VIIRS,n,2,291.03,0.81,N,2
40.15504,26.55947,305.27,0.72,0.75,2023-07-18,0121,N,VIIRS,n,2,290.49,1.71,N,0
41.44571,21.93686,307.1,0.4,0.6,2023-07-18,0121,N,VIIRS,n,2,292.35,0.7,N,0
41.44512,21.93782,309.64,0.4,0.6,2023-07-18,0121,N,VIIRS,n,2,292.91,1.47,N,0
43.36361,12.54549,309.09,0.42,0.38,2023-07-18,0121,N,VIIRS,n,2,294.73,0.78,N,2
43.79322,7.37354,306.21,0.4,0.37,2023-07-18,0122,N,VIIRS,n,2,295.18,0.81,N,2
42.57236,12.67461,310.4,0.44,0.38,2023-07-18,0122,N,VIIRS,n,2,294.91,1.03,N,2
43.4458,4.87999,305.09,0.47,0.4,2023-07-18,0122,N,VIIRS,n,2,272.86,0.84,N,2
43.44377,4.89746,301.13,0.47,0.4,2023-07-18,0122,N,VIIRS,n,2,277.98,0.88,N,2
43.44217,4.87919,309.87,0.47,0.4,2023-07-18,0122,N,VIIRS,n,2,268.96,0.84,N,2
43.44149,4.88501,295.58,0.47,0.4,2023-07-18,0122,N,VIIRS,n,2,270.54,0.82,N,2
41.34689,16.21381,306.09,0.42,0.45,2023-07-18,0122,N,VIIRS,n,2,294.77,0.27,N,0
41.29165,16.08289,325.82,0.42,0.45,2023-07-18,0122,N,VIIRS,n,2,295.37,2.71,N,0
40.9441,17.00658,313.64,0.47,0.48,2023-07-18,0122,N,VIIRS,n,2,293.35,0.97,N,0
41.72365,12.64408,303.85,0.45,0.39,2023-07-18,0122,N,VIIRS,n,2,293.71,0.5,N,0
41.14684,15.37228,316.33,0.39,0.44,2023-07-18,0122,N,VIIRS,n,2,296.61,2.09,N,0
41.0079,15.94172,312.13,0.42,0.45,2023-07-18,0122,N,VIIRS,n,2,294.86,1.98,N,0
40.37668,17.81127,314.95,0.53,0.5,2023-07-18,0122,N,VIIRS,n,2,292.53,2,N,0
40.51079,17.19106,311.81,0.49,0.49,2023-07-18,0122,N,VIIRS,n,2,297.26,3.1,N,2
40.50679,17.20792,313.52,0.49,0.49,2023-07-18,0122,N,VIIRS,n,2,298.44,3.53,N,2
40.50246,17.20616,314.79,0.49,0.49,2023-07-18,0122,N,VIIRS,n,2,299.41,3.95,N,2
40.54026,16.74792,308.84,0.47,0.48,2023-07-18,0122,N,VIIRS,n,2,297.16,2.17,N,0
40.536,16.74628,314.13,0.47,0.48,2023-07-18,0122,N,VIIRS,n,2,297.18,2.46,N,0
38.19204,23.48469,342.48,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,293.29,7.92,N,0
38.19016,23.49082,306.76,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,291.07,3.79,N,0
38.18436,23.50962,316.75,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,291.15,2.61,N,0
38.1824,23.516,302.21,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,290.83,1.85,N,0
38.18544,23.48332,340.32,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,294.06,6.71,N,0
38.17821,23.50679,367,0.58,0.7,2023-07-18,0122,N,VIIRS,h,2,295.77,26.07,N,0
38.17619,23.51333,367,0.58,0.7,2023-07-18,0122,N,VIIRS,h,2,299.39,43.2,N,0
38.18372,23.48894,317.57,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,293.31,3.76,N,0
38.18016,23.50046,301.78,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,290.95,26.07,N,0
38.17421,23.51973,309.09,0.59,0.7,2023-07-18,0122,N,VIIRS,n,2,291.72,43.2,N,0
38.17171,23.50506,367,0.58,0.7,2023-07-18,0122,N,VIIRS,h,2,295.83,26.07,N,0
38.16971,23.51152,350.16,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,308.26,43.2,N,0
38.16766,23.51815,341.74,0.59,0.7,2023-07-18,0122,N,VIIRS,n,2,293.67,43.2,N,0
38.17897,23.48154,318.48,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,293.01,6.71,N,0
38.17723,23.48716,319.28,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,293.46,3.76,N,0
38.17551,23.49277,305.99,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,292.69,3.76,N,0
38.17367,23.49872,307.48,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,292.2,26.07,N,0
38.17094,23.48478,332.68,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,294.44,4.95,N,0
38.16522,23.5033,367,0.58,0.7,2023-07-18,0122,N,VIIRS,h,2,296.98,21.44,N,0
38.16308,23.51021,345.22,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,304.24,26.06,N,0
38.16103,23.51682,342.83,0.59,0.7,2023-07-18,0122,N,VIIRS,n,2,293.89,26.06,N,0
38.16913,23.49066,311.33,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,292.83,4.95,N,0
38.16723,23.49678,307.76,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,292.31,21.44,N,0
38.16468,23.48233,351.88,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,295.38,4.95,N,0
38.15855,23.50212,320.57,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,293.74,21.44,N,0
38.15639,23.50909,344.12,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,293.67,26.06,N,0
38.16285,23.48822,319.63,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,293.6,4.95,N,0
38.16082,23.49476,310.51,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,293.31,21.44,N,0
38.15445,23.51534,305.36,0.59,0.7,2023-07-18,0122,N,VIIRS,n,2,293.23,26.06,N,0
38.16197,23.46837,326.97,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,292.45,10.43,N,0
38.15827,23.48032,357.52,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,295.06,4.98,N,0
38.15205,23.50038,333.49,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,294.99,12.42,N,0
38.14989,23.50733,357.59,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,296.83,37.83,N,0
38.15631,23.48662,314.74,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,293.86,4.98,N,0
38.15423,23.49335,319.76,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,293.83,12.42,N,0
38.14765,23.51457,308.19,0.59,0.7,2023-07-18,0122,N,VIIRS,n,2,293.57,37.83,N,0
38.15036,23.48315,322.04,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,293.44,4.98,N,0
38.14845,23.48929,320.82,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,293.39,12.42,N,0
38.14617,23.49664,334.75,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,294.72,12.42,N,0
38.14384,23.50413,367,0.58,0.7,2023-07-18,0122,N,VIIRS,h,2,306.23,37.83,N,0
38.1416,23.51135,345.65,0.59,0.7,2023-07-18,0122,N,VIIRS,n,2,304.5,37.83,N,0
38.1521,23.47751,308.21,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,291.93,4.98,N,0
38.13958,23.51787,313.99,0.59,0.7,2023-07-18,0122,N,VIIRS,n,2,293.98,7.61,N,0
38.13745,23.5247,304.54,0.59,0.7,2023-07-18,0122,N,VIIRS,n,2,293.22,7.61,N,0
38.19118,23.4858,349.21,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,293.6,8.92,N,0
38.18362,23.51081,323.57,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,291.44,3.93,N,0
38.18464,23.48428,339.62,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,294.02,3.67,N,0
38.17747,23.50797,367,0.58,0.7,2023-07-18,0122,N,VIIRS,h,2,296.29,56.59,N,0
38.1755,23.51448,367,0.59,0.7,2023-07-18,0122,N,VIIRS,h,2,298.99,56.59,N,0
38.18293,23.48993,313.93,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,293.27,3.67,N,0
38.17353,23.52098,306.43,0.59,0.7,2023-07-18,0122,N,VIIRS,n,2,291.7,24.13,N,0
38.17818,23.48246,321.64,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,293.07,3.67,N,0
38.17098,23.50622,367,0.58,0.7,2023-07-18,0122,N,VIIRS,h,2,296.79,56.59,N,0
38.16902,23.51272,346.1,0.59,0.7,2023-07-18,0122,N,VIIRS,n,2,309.94,56.59,N,0
38.167,23.5194,330.49,0.59,0.7,2023-07-18,0122,N,VIIRS,n,2,293.9,24.13,N,0
38.17648,23.48808,317.03,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,293.38,3.67,N,0
38.17476,23.49374,306.15,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,292.58,12.24,N,0
38.17293,23.49981,307.97,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,292.44,12.24,N,0
38.17019,23.48569,332.1,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,294.41,10.22,N,0
38.16449,23.50449,367,0.58,0.7,2023-07-18,0122,N,VIIRS,h,2,296.61,39.77,N,0
38.16238,23.51147,345.81,0.59,0.7,2023-07-18,0122,N,VIIRS,n,2,301.92,39.77,N,0
38.16041,23.51794,332.78,0.59,0.7,2023-07-18,0122,N,VIIRS,n,2,293.76,22.84,N,0
38.16839,23.49162,311.01,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,292.88,6.35,N,0
38.16651,23.49784,308.31,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,292.51,6.35,N,0
38.16393,23.48321,355.4,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,295.73,10.22,N,0
38.15778,23.5035,320.9,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,293.55,39.77,N,0
38.15574,23.51023,324.49,0.59,0.7,2023-07-18,0122,N,VIIRS,n,2,293.42,39.77,N,0
38.16212,23.48917,319.81,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,293.79,6.35,N,0
38.16005,23.49599,310.64,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,293.52,6.35,N,0
38.16116,23.46922,326.98,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,292.84,3.66,N,0
38.15751,23.48128,352.15,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,294.42,7.67,N,0
38.15351,23.49444,320.24,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,294.01,4.75,N,0
38.15136,23.5015,335.06,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,294.92,36.56,N,0
38.14923,23.50853,367,0.59,0.7,2023-07-18,0122,N,VIIRS,h,2,297.56,36.56,N,0
38.15556,23.48769,314.35,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,293.6,4.75,N,0
38.147,23.51586,307.18,0.59,0.7,2023-07-18,0122,N,VIIRS,n,2,293.44,21.9,N,0
38.1497,23.48388,322.66,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,293.41,4.75,N,0
38.14778,23.49017,321.52,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,293.53,4.75,N,0
38.14545,23.49782,336.48,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,294.6,36.56,N,0
38.1432,23.50527,367,0.59,0.7,2023-07-18,0122,N,VIIRS,h,2,306.2,36.56,N,0
38.14103,23.5124,345.22,0.59,0.7,2023-07-18,0122,N,VIIRS,n,2,304.49,21.9,N,0
38.15143,23.47818,307.73,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,291.74,7.67,N,0
38.13904,23.51891,314.22,0.59,0.7,2023-07-18,0122,N,VIIRS,n,2,294.39,21.9,N,0
38.14381,23.48017,328.65,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,292.78,5.71,N,0
38.14161,23.4874,327.46,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,294.02,5.71,N,0
38.1391,23.49562,328.03,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,294.89,20.38,N,0
38.13704,23.50238,367,0.59,0.7,2023-07-18,0122,N,VIIRS,h,2,297.86,20.38,N,0
38.13486,23.50954,355.46,0.59,0.7,2023-07-18,0122,N,VIIRS,n,2,301.57,23.03,N,0
38.13266,23.51678,313.7,0.59,0.7,2023-07-18,0122,N,VIIRS,n,2,293.15,23.03,N,0
38.13042,23.52411,306.03,0.59,0.7,2023-07-18,0122,N,VIIRS,n,2,293.04,3.05,N,2
38.13514,23.48558,335.92,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,293.9,5.71,N,0
38.13274,23.49347,340.96,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,294.7,20.38,N,0
38.13049,23.50084,367,0.59,0.7,2023-07-18,0122,N,VIIRS,h,2,296.56,20.38,N,0
38.12836,23.50784,367,0.59,0.7,2023-07-18,0122,N,VIIRS,h,2,300.23,23.03,N,0
38.12635,23.51442,345.09,0.59,0.7,2023-07-18,0122,N,VIIRS,n,2,294.49,23.03,N,0
38.13758,23.47756,319.82,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,292.11,5.71,N,0
38.12431,23.52109,310.97,0.59,0.7,2023-07-18,0122,N,VIIRS,n,2,293.09,3.05,N,0
38.12871,23.48364,323.04,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,294.12,3.28,N,0
38.12675,23.49004,333.04,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,294.68,20.91,N,0
38.12485,23.49628,350.06,0.59,0.7,2023-07-18,0122,N,VIIRS,n,2,296.23,20.91,N,0
38.12273,23.5032,367,0.59,0.7,2023-07-18,0122,N,VIIRS,h,2,307.94,82.19,N,0
38.13078,23.47686,314.04,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,293.35,3.28,N,0
38.1185,23.51706,315.63,0.59,0.7,2023-07-18,0122,N,VIIRS,n,2,292.84,8.51,N,0
38.11652,23.52354,306.21,0.59,0.7,2023-07-18,0122,N,VIIRS,n,2,292.49,8.51,N,0
38.12116,23.48534,326.46,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,293.86,20.91,N,0
38.11916,23.49187,333.81,0.59,0.7,2023-07-18,0122,N,VIIRS,n,2,294.64,20.91,N,0
38.11685,23.49944,354.9,0.59,0.7,2023-07-18,0122,N,VIIRS,n,2,296.86,82.19,N,0
38.11459,23.50682,367,0.59,0.7,2023-07-18,0122,N,VIIRS,h,2,298.38,82.19,N,0
38.11271,23.51298,321.56,0.59,0.7,2023-07-18,0122,N,VIIRS,n,2,293.24,8.51,N,0
38.12486,23.47323,305.05,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,292.27,3.28,N,0
38.12307,23.4791,315.57,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,292.91,3.28,N,0
38.11495,23.48267,328.17,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,294.63,3.32,N,0
38.11284,23.48956,327.26,0.59,0.7,2023-07-18,0122,N,VIIRS,n,2,294.71,3.32,N,0
38.11054,23.49707,324.72,0.59,0.7,2023-07-18,0122,N,VIIRS,n,2,294.06,7.22,N,0
38.10844,23.48098,307.83,0.58,0.7,2023-07-18,0122,N,VIIRS,n,2,293.08,3.32,N,0
38.10628,23.48802,306.4,0.59,0.7,2023-07-18,0122,N,VIIRS,n,2,293.23,3.32,N,0
37.79018,23.9774,328.95,0.63,0.72,2023-07-18,0122,N,VIIRS,n,2,294.41,3.7,N,0
37.78341,23.97581,311.18,0.63,0.72,2023-07-18,0122,N,VIIRS,n,2,294.05,3.7,N,0
37.77163,23.96708,322.13,0.63,0.72,2023-07-18,0122,N,VIIRS,n,2,295.24,4.72,N,0
37.76934,23.97433,305.84,0.63,0.72,2023-07-18,0122,N,VIIRS,n,2,294.98,3.3,N,0
37.78784,23.97216,320.65,0.63,0.72,2023-07-18,0122,N,VIIRS,n,2,292.81,5.33,N,0
37.78441,23.98328,320.7,0.63,0.72,2023-07-18,0122,N,VIIRS,n,2,294.06,4.61,N,0
37.77527,23.96596,309.39,0.63,0.72,2023-07-18,0122,N,VIIRS,n,2,294.68,1.88,N,0
37.77298,23.97334,313.33,0.63,0.72,2023-07-18,0122,N,VIIRS,n,2,295.17,1.88,N,0
37.7685,23.96441,309.27,0.63,0.72,2023-07-18,0122,N,VIIRS,n,2,295.31,2.06,N,0
37.76633,23.9714,307.37,0.63,0.72,2023-07-18,0122,N,VIIRS,n,2,295.22,2.06,N,0
37.76207,23.96176,320.2,0.63,0.72,2023-07-18,0122,N,VIIRS,n,2,295.55,2.06,N,0
37.95725,23.02943,323.48,0.56,0.69,2023-07-18,0122,N,VIIRS,n,2,292.81,16,N,0
37.95529,23.03583,367,0.56,0.69,2023-07-18,0122,N,VIIRS,h,2,294.34,16,N,0
37.95105,23.02711,354.85,0.56,0.69,2023-07-18,0122,N,VIIRS,n,2,293.23,16,N,0
37.94898,23.03388,352.11,0.56,0.69,2023-07-18,0122,N,VIIRS,n,2,294.42,16,N,0
37.95845,23.03778,323.32,0.56,0.69,2023-07-18,0122,N,VIIRS,n,2,292.43,4.62,N,0
37.96028,23.03165,312.47,0.56,0.69,2023-07-18,0122,N,VIIRS,n,2,292.28,4.66,N,0
37.95426,23.02876,346.02,0.56,0.69,2023-07-18,0122,N,VIIRS,n,2,292.88,20.32,N,0
37.95221,23.0356,352.61,0.56,0.69,2023-07-18,0122,N,VIIRS,n,2,295.2,19.56,N,0
37.94784,23.02717,329.9,0.56,0.69,2023-07-18,0122,N,VIIRS,n,2,292.72,20.32,N,0
37.94585,23.03381,345.45,0.56,0.69,2023-07-18,0122,N,VIIRS,n,2,293.16,19.56,N,0
42.12569,-6.06701,298.37,0.51,0.66,2023-07-18,0122,N,VIIRS,n,2,284.52,0.61,N,0
40.55614,9.6694,313.78,0.39,0.36,2023-07-18,0122,N,VIIRS,n,2,297.48,1.62,N,2
41.45493,1.97917,306.24,0.39,0.44,2023-07-18,0122,N,VIIRS,n,2,295.02,0.75,N,2
38.79523,15.2115,315.82,0.43,0.46,2023-07-18,0122,N,VIIRS,n,2,296.63,0.67,N,1
38.79118,15.2098,319,0.43,0.46,2023-07-18,0122,N,VIIRS,n,2,294.62,0.67,N,1
37.2382,14.63027,310.38,0.43,0.46,2023-07-18,0123,N,VIIRS,n,2,297,2.13,N,0
38.79189,15.20885,307.55,0.43,0.46,2023-07-18,0123,N,VIIRS,n,2,294.25,0.29,N,1
38.79105,15.21262,314.87,0.43,0.46,2023-07-18,0123,N,VIIRS,n,2,294.36,0.61,N,1
38.15609,15.96727,325.07,0.49,0.48,2023-07-18,0123,N,VIIRS,n,2,296.26,4.71,N,0
38.0089,15.64085,318.33,0.47,0.48,2023-07-18,0123,N,VIIRS,n,2,297.84,1.17,N,0
37.7932,15.14184,310.92,0.45,0.47,2023-07-18,0123,N,VIIRS,n,2,299.49,3.7,N,0
37.75003,14.99319,317.44,0.44,0.46,2023-07-18,0123,N,VIIRS,n,2,286.05,0.67,N,1
40.24646,-3.47815,310.78,0.36,0.58,2023-07-18,0123,N,VIIRS,n,2,296.45,1.9,N,2
40.24621,-3.4737,317.58,0.36,0.58,2023-07-18,0123,N,VIIRS,n,2,297.02,1.9,N,2
37.95451,12.94676,332.2,0.53,0.42,2023-07-18,0123,N,VIIRS,n,2,299.47,6.55,N,0
37.95073,12.94565,332.8,0.53,0.42,2023-07-18,0123,N,VIIRS,n,2,300.03,8.92,N,0
37.94799,12.93945,334.38,0.52,0.42,2023-07-18,0123,N,VIIRS,n,2,297.71,6.76,N,0
37.953,12.94585,334.07,0.53,0.42,2023-07-18,0123,N,VIIRS,n,2,301.41,14.1,N,0
37.94649,12.93849,337.49,0.53,0.42,2023-07-18,0123,N,VIIRS,n,2,296.71,7.71,N,0
37.8244,13.02427,310.59,0.53,0.42,2023-07-18,0123,N,VIIRS,n,2,293.34,0.7,N,0
37.82063,13.02297,310.66,0.53,0.42,2023-07-18,0123,N,VIIRS,n,2,292.98,0.7,N,0
37.82297,13.02315,310.35,0.53,0.42,2023-07-18,0123,N,VIIRS,n,2,293.42,1.55,N,0
37.81921,13.02183,308.39,0.53,0.42,2023-07-18,0123,N,VIIRS,n,2,293.12,1.29,N,0
39.93545,-3.74711,309.66,0.37,0.58,2023-07-18,0123,N,VIIRS,n,2,297.08,1.72,N,2
37.79407,12.86886,321.87,0.52,0.42,2023-07-18,0123,N,VIIRS,n,2,298.06,4.04,N,0
37.3723,13.6332,335.75,0.39,0.44,2023-07-18,0123,N,VIIRS,n,2,300.21,2.79,N,0
37.36837,13.63195,328.02,0.39,0.44,2023-07-18,0123,N,VIIRS,n,2,299.42,2.79,N,0
37.37381,13.60656,310.13,0.38,0.44,2023-07-18,0123,N,VIIRS,n,2,297.98,1.94,N,0
37.36988,13.60531,324.29,0.38,0.44,2023-07-18,0123,N,VIIRS,n,2,298.92,3.03,N,0
37.36897,13.60957,346.25,0.38,0.44,2023-07-18,0123,N,VIIRS,n,2,299.75,3.03,N,0
37.36594,13.60412,310.97,0.38,0.44,2023-07-18,0123,N,VIIRS,n,2,298.55,3.03,N,0
37.36833,13.6072,333.37,0.38,0.44,2023-07-18,0123,N,VIIRS,n,2,299.72,4.57,N,0
37.36745,13.61145,338.81,0.39,0.44,2023-07-18,0123,N,VIIRS,n,2,299.42,4.57,N,0
37.27555,13.88689,310.54,0.4,0.44,2023-07-18,0123,N,VIIRS,n,2,295.93,1.22,N,0
37.2725,13.88121,311.19,0.4,0.44,2023-07-18,0123,N,VIIRS,n,2,295.55,1.22,N,0
37.27155,13.88563,317.98,0.4,0.44,2023-07-18,0123,N,VIIRS,n,2,296.43,1.22,N,0
37.26851,13.87992,317.74,0.4,0.44,2023-07-18,0123,N,VIIRS,n,2,295.56,1.83,N,0
37.25086,13.80335,311.42,0.4,0.44,2023-07-18,0123,N,VIIRS,n,2,298.17,1.36,N,0
37.24493,13.81116,341.43,0.4,0.44,2023-07-18,0123,N,VIIRS,n,2,298.32,4.86,N,0
37.2507,13.78435,307.31,0.39,0.44,2023-07-18,0123,N,VIIRS,n,2,293.9,1.69,N,0
37.24689,13.80207,308.02,0.4,0.44,2023-07-18,0123,N,VIIRS,n,2,294.88,1.36,N,0
37.24096,13.80986,313.56,0.4,0.44,2023-07-18,0123,N,VIIRS,n,2,296.5,1.51,N,0
36.96089,14.44193,322.57,0.43,0.46,2023-07-18,0123,N,VIIRS,n,2,294.43,1.95,N,0
36.96082,14.444,326,0.43,0.46,2023-07-18,0123,N,VIIRS,n,2,294.72,2.43,N,0
37.1382,9.93491,308.04,0.42,0.38,2023-07-18,0123,N,VIIRS,n,2,296.92,1.5,N,0
